ensembl_transcript_id_version,ensembl_gene_id_version
ENST00000273861,ENSG00000145248
ENST00000327939,ENSG00000182223
ENST00000358350,ENSG000000755395
ENST00000507711,ENSG000000755395
ENST00000509122,ENSG000001091805
ENST00000396448,ENSG000001091805
ENST00000381473,ENSG000001091805
ENST000002643122,ENSG000001091805
ENST00000444354,ENSG000001091805
ENST00000506801,ENSG000001091805
ENST00000425583,ENSG000001091805
ENST00000508293,ENSG000001091805
ENST00000513391,ENSG000001091805
ENST00000508632,ENSG000001452472
ENST00000273860,ENSG000001452472
ENST00000620187,ENSG000001452472
ENST00000226432,ENSG000001091822
ENST00000513409,ENSG000001091822
ENST00000381441,ENSG000001091845
ENST000003346350,ENSG000001091845
ENST00000451288,ENSG000001091845
ENST00000682860,ENSG00000188993
ENST00000343457,ENSG00000188993
ENST000003814310,ENSG000001630693
ENST00000295213,ENSG000001630711
ENST00000419395,ENSG000001630711
ENST00000441222,ENSG000001091893
ENST00000451218,ENSG000001091893
ENST00000508499,ENSG000001091893
ENST00000443173,ENSG00000226887
ENST00000440542,ENSG00000226887
ENST00000248706,ENSG00000128045
ENST00000401642,ENSG000001841786
ENST00000388940,ENSG000001841786
ENST00000611795,ENSG000001841786
ENST000003374881,ENSG000001452166
ENST00000358575,ENSG000001452166
ENST00000507922,ENSG000001452166
ENST000003069320,ENSG000001452166
ENST00000507166,ENSG00000282278
ENST00000306888,ENSG000000722014
ENST00000263925,ENSG000000722014
ENST00000263921,ENSG000001092201
ENST00000512964,ENSG000001092201
ENST00000326902,ENSG000001806131
ENST00000503800,ENSG000001806131
ENST00000508170,ENSG000001348532
ENST000002572900,ENSG000001348532
ENST00000288135,ENSG000001574046
ENST00000263923,ENSG000001280520
ENST00000679836,ENSG000001280393
ENST00000264228,ENSG000001280393
ENST00000679707,ENSG00000288695
ENST00000680700,ENSG00000288695
ENST00000506198,ENSG000001348513
ENST000003813340,ENSG000001348513
ENST00000309964,ENSG000001348525
ENST00000513440,ENSG000001348525
ENST00000381322,ENSG000001348525
ENST00000295645,ENSG000001634402
ENST00000511469,ENSG000001092551
ENST00000264218,ENSG000001092551
ENST00000505262,ENSG000001092551
ENST00000507338,ENSG000001092551
ENST00000636125,ENSG00000250821
ENST00000381295,ENSG000000909898
ENST000003461341,ENSG000000909898
ENST00000349598,ENSG000000909898
ENST00000422247,ENSG000001747991
ENST00000257287,ENSG000001747991
ENST000002642291,ENSG000001092655
ENST00000504228,ENSG000001092655
ENST00000541073,ENSG000001092655
ENST00000451613,ENSG000001574264
ENST00000602986,ENSG000001574264
ENST00000513376,ENSG000001574264
ENST000002052141,ENSG000001574264
ENST00000502617,ENSG000001574264
ENST00000264220,ENSG00000128059
ENST00000514888,ENSG00000128050
ENST00000264221,ENSG00000128050
ENST00000399688,ENSG00000128050
ENST00000512576,ENSG00000128050
ENST00000510663,ENSG000001747807
ENST00000642900,ENSG000001747807
ENST00000504757,ENSG000001747807
ENST00000360096,ENSG00000196503
ENST00000640821,ENSG00000196503
ENST00000512175,ENSG00000249693
ENST000003378811,ENSG000001714762
ENST00000554144,ENSG000001714762
ENST00000503639,ENSG000001714762
ENST00000553379,ENSG000001714762
ENST00000381255,ENSG000001714762
ENST000003177451,ENSG000001714762
ENST00000555760,ENSG000001714762
ENST00000556614,ENSG000001714762
ENST00000556376,ENSG000001714762
ENST00000420433,ENSG000001714762
ENST00000381260,ENSG000001714762
ENST00000508121,ENSG000001714762
ENST00000506738,ENSG000001280401
ENST00000248701,ENSG000001280401
ENST00000616980,ENSG000001280401
ENST00000618802,ENSG000001280401
ENST00000504762,ENSG000001280401
ENST00000631082,ENSG000001280401
ENST00000640168,ENSG000000840939
ENST000003090422,ENSG000000840939
ENST00000622863,ENSG000000840939
ENST00000640343,ENSG000000840939
ENST00000675105,ENSG000000840939
ENST00000675341,ENSG000000840939
ENST00000264230,ENSG00000084092
ENST00000381227,ENSG000000473157
ENST00000431623,ENSG000000473157
ENST00000441246,ENSG000000473157
ENST00000314595,ENSG000000473157
ENST00000295666,ENSG000001634531
ENST00000514062,ENSG000001634531
ENST00000683033,ENSG000001504717
ENST00000512091,ENSG000001504717
ENST00000514591,ENSG000001504717
ENST00000509896,ENSG000001504717
ENST00000511324,ENSG000001504717
ENST00000506700,ENSG000001504717
ENST00000507164,ENSG000001504717
ENST00000508693,ENSG000001504717
ENST00000507625,ENSG000001504717
ENST00000514157,ENSG000001504717
ENST00000504896,ENSG000001504717
ENST00000508946,ENSG000001504717
ENST00000506720,ENSG000001504717
ENST00000506746,ENSG000001504717
ENST00000514996,ENSG000001504717
ENST00000507440,ENSG00000205678
ENST00000381210,ENSG00000205678
ENST00000273854,ENSG000001452424
ENST00000622150,ENSG000001452424
ENST00000613740,ENSG000001452424
ENST00000432638,ENSG000001452424
ENST00000354839,ENSG000001452424
ENST00000511294,ENSG000001452424
ENST000002738531,ENSG000001452411
ENST00000265404,ENSG00000035720
ENST00000396225,ENSG00000035720
ENST000003222440,ENSG000000331783
ENST00000420827,ENSG000000331783
ENST00000226413,ENSG00000109163
ENST00000420975,ENSG00000109163
ENST000002839161,ENSG000001538022
ENST00000508048,ENSG000001870546
ENST000003348301,ENSG000001870546
ENST00000356291,ENSG00000198092
ENST00000332644,ENSG00000185873
ENST00000344157,ENSG000000838963
ENST00000355665,ENSG000000838963
ENST00000579690,ENSG000000838963
ENST00000305363,ENSG000000871280
ENST00000317746,ENSG00000197888
ENST00000338206,ENSG000001966200
ENST000002654032,ENSG000001091812
ENST00000458688,ENSG000001091812
ENST00000251566,ENSG000001352201
ENST000003052312,ENSG000001712344
ENST00000508661,ENSG000001712344
ENST00000622664,ENSG000001712344
ENST00000446444,ENSG000002137590
ENST000003355680,ENSG000001352268
ENST00000511240,ENSG000001352268
ENST00000512583,ENSG000001560964
ENST00000305107,ENSG000001560964
ENST00000639621,ENSG000001560964
ENST00000604629,ENSG00000271271
ENST00000604021,ENSG00000271271
ENST00000503640,ENSG000001736102
ENST00000512704,ENSG000001736102
ENST00000514019,ENSG000001736102
ENST00000286604,ENSG000001736102
ENST00000310613,ENSG00000173597
ENST00000506796,ENSG00000284695
ENST00000226444,ENSG000001091932
ENST00000246891,ENSG000001265454
ENST00000507763,ENSG000001265454
ENST00000505782,ENSG000001265454
ENST00000507772,ENSG000001265454
ENST00000353151,ENSG00000135222
ENST00000381060,ENSG000001265491
ENST00000246895,ENSG000001265491
ENST00000530128,ENSG00000205649
ENST00000381057,ENSG00000205649
ENST00000673563,ENSG00000205649
ENST00000511674,ENSG000001265500
ENST00000246896,ENSG000001265500
ENST00000502294,ENSG000001875334
ENST000003445260,ENSG000001875334
ENST00000683306,ENSG000001092057
ENST00000396094,ENSG000001092057
ENST00000317987,ENSG00000181617
ENST00000304954,ENSG00000171209
ENST00000273936,ENSG00000145309
ENST00000226460,ENSG00000109208
ENST00000504825,ENSG000001712012
ENST00000304915,ENSG000001712012
ENST00000399575,ENSG000001711991
ENST00000413702,ENSG000001711951
ENST00000456088,ENSG000001711951
ENST00000304887,ENSG000001711951
ENST00000339336,ENSG000001876890
ENST00000504451,ENSG000001876890
ENST000003229370,ENSG000001785224
ENST00000613447,ENSG000001785224
ENST00000449493,ENSG000001785224
ENST00000396073,ENSG000001324643
ENST00000254801,ENSG000001324652
ENST00000510437,ENSG000001324652
ENST00000254803,ENSG00000132467
ENST00000417478,ENSG000000181893
ENST00000381006,ENSG000000181893
ENST00000226328,ENSG000000181893
ENST00000502653,ENSG000000181893
ENST000002547991,ENSG000001324634
ENST00000545193,ENSG000001324634
ENST00000502323,ENSG000001324634
ENST00000309395,ENSG00000173542
ENST00000396051,ENSG00000173542
ENST00000504730,ENSG000001561360
ENST00000504952,ENSG000001561360
ENST000002866480,ENSG000001561360
ENST00000649996,ENSG000000804938
ENST000002644851,ENSG000000804938
ENST00000425175,ENSG000000804938
ENST000003518980,ENSG000000804938
ENST00000340595,ENSG000000804938
ENST00000512686,ENSG000000804938
ENST00000504199,ENSG000001453213
ENST000002739513,ENSG000001453213
ENST00000513476,ENSG000001453213
ENST00000344413,ENSG000000562919
ENST000003087442,ENSG000000562919
ENST00000395999,ENSG000000562919
ENST00000358749,ENSG000000562919
ENST000002866570,ENSG000001561400
ENST00000622135,ENSG000001561400
ENST00000507544,ENSG000001636267
ENST00000295890,ENSG000001636267
ENST00000358602,ENSG000001324669
ENST00000509867,ENSG000001324669
ENST000003308380,ENSG000001324669
ENST00000639793,ENSG000001324669
ENST00000621628,ENSG000001636317
ENST00000621085,ENSG000001636317
ENST00000415165,ENSG000001636317
ENST00000295897,ENSG000001636317
ENST00000503124,ENSG000001636317
ENST00000509063,ENSG000001636317
ENST00000401494,ENSG000001636317
ENST00000395792,ENSG00000081051
ENST00000226359,ENSG00000081051
ENST00000226355,ENSG00000079557
ENST000003074390,ENSG000001694354
ENST00000342081,ENSG000001694354
ENST00000395777,ENSG000001694354
ENST00000335049,ENSG000001694354
ENST00000401931,ENSG000001694291
ENST00000307407,ENSG000001694291
ENST00000515050,ENSG000001248750
ENST000002263170,ENSG000001248750
ENST00000226524,ENSG00000109272
ENST00000395761,ENSG00000163739
ENST00000296029,ENSG00000163737
ENST00000296028,ENSG00000163736
ENST00000296027,ENSG00000163735
ENST00000296026,ENSG00000163734
ENST00000508487,ENSG00000081041
ENST00000433372,ENSG000001637389
ENST00000395759,ENSG000001637389
ENST00000325278,ENSG000001637389
ENST00000413830,ENSG000001825850
ENST00000332112,ENSG000001825850
ENST00000502358,ENSG000001825850
ENST00000503098,ENSG000001825850
ENST00000505212,ENSG000001825850
ENST00000509145,ENSG000001825850
ENST00000514968,ENSG000001825850
ENST00000244869,ENSG00000124882
ENST00000395748,ENSG000001093211
ENST00000502307,ENSG000001093211
ENST00000395743,ENSG000001748082
ENST00000513238,ENSG000001691161
ENST00000307428,ENSG000001691161
ENST000003244390,ENSG000001637434
ENST00000380840,ENSG000001637434
ENST00000512706,ENSG000001637434
ENST00000513257,ENSG000001637434
ENST00000507014,ENSG000001637434
ENST00000507557,ENSG000001747962
ENST00000508105,ENSG000001747962
ENST00000311638,ENSG000001747962
ENST00000380837,ENSG000001747962
ENST00000507556,ENSG000001747962
ENST00000504190,ENSG000001747962
ENST00000507885,ENSG000001747962
ENST00000502620,ENSG000001747962
ENST00000514480,ENSG000001747962
ENST00000616557,ENSG000001747921
ENST00000435974,ENSG000001747921
ENST00000311623,ENSG000001747921
ENST00000307465,ENSG000001387691
ENST00000429927,ENSG000001387691
ENST00000677171,ENSG000001387575
ENST00000678123,ENSG000001387575
ENST00000678578,ENSG000001387575
ENST00000677876,ENSG000001387575
ENST00000676839,ENSG000001387575
ENST00000678265,ENSG000001387575
ENST00000678552,ENSG000001387575
ENST00000676584,ENSG000001387575
ENST00000678329,ENSG000001387575
ENST00000677889,ENSG000001387575
ENST00000676974,ENSG000001387575
ENST00000678244,ENSG000001387575
ENST00000677583,ENSG000001387575
ENST00000677606,ENSG000001387575
ENST00000678798,ENSG000001387575
ENST00000677620,ENSG000001387575
ENST00000679281,ENSG000001387575
ENST00000677333,ENSG000001387575
ENST00000676470,ENSG000001387575
ENST00000678971,ENSG000001387575
ENST00000677265,ENSG000001387575
ENST00000678122,ENSG000001387575
ENST00000678100,ENSG000001387575
ENST00000678062,ENSG000001387575
ENST00000676666,ENSG000001387575
ENST00000395719,ENSG000001387575
ENST00000359707,ENSG000001387575
ENST00000677060,ENSG000001387575
ENST00000677201,ENSG000001387575
ENST00000677952,ENSG000001387575
ENST00000678273,ENSG000001387575
ENST00000677125,ENSG000001387575
ENST00000357854,ENSG000001387575
ENST00000677566,ENSG000001387575
ENST00000677162,ENSG000001387575
ENST00000677970,ENSG000001387575
ENST00000514213,ENSG000001387685
ENST00000264904,ENSG000001387685
ENST000002867192,ENSG000001561948
ENST00000621010,ENSG000001561948
ENST00000286733,ENSG000001387446
ENST00000507956,ENSG000001387446
ENST00000505594,ENSG000001387446
ENST00000507187,ENSG000001387446
ENST000003562600,ENSG000001983012
ENST00000395711,ENSG000001983012
ENST00000264888,ENSG00000138755
ENST00000341029,ENSG000001562197
ENST00000355810,ENSG000001562197
ENST00000349321,ENSG000001562197
ENST00000306602,ENSG00000169245
ENST00000306621,ENSG000001692483
ENST00000503860,ENSG000001692483
ENST00000264883,ENSG000001387505
ENST00000514987,ENSG000001387505
ENST00000264896,ENSG000001387601
ENST00000638295,ENSG000001387601
ENST00000640640,ENSG000001387601
ENST00000638603,ENSG000001387601
ENST00000639145,ENSG000001387601
ENST00000639738,ENSG000001387601
ENST00000452464,ENSG000001387601
ENST00000640957,ENSG000001387601
ENST00000510197,ENSG000001891574
ENST00000510328,ENSG000001891574
ENST00000424749,ENSG000001891574
ENST00000502320,ENSG000001891574
ENST00000515604,ENSG00000272414
ENST00000237642,ENSG00000118804
ENST00000388914,ENSG000001637498
ENST00000682701,ENSG000001637498
ENST00000434846,ENSG000001637498
ENST00000296043,ENSG000001387716
ENST00000646790,ENSG000001387716
ENST00000334306,ENSG00000186212
ENST00000502584,ENSG000001387582
ENST000002648931,ENSG000001387582
ENST00000505788,ENSG000001387582
ENST00000510515,ENSG000001387582
ENST00000237654,ENSG000001188161
ENST000003163550,ENSG000001387645
ENST00000502280,ENSG000001387645
ENST00000395640,ENSG000001387645
ENST00000509972,ENSG000001387645
ENST00000286758,ENSG00000156234
ENST00000682537,ENSG00000156234
ENST00000649644,ENSG000001387673
ENST00000504123,ENSG000001387673
ENST00000515506,ENSG000001387673
ENST00000512485,ENSG000001387673
ENST000003155673,ENSG000001692888
ENST00000508900,ENSG000001387590
ENST00000684159,ENSG000001387590
ENST00000682513,ENSG000001387590
ENST00000512123,ENSG000001387590
ENST00000502446,ENSG000001387590
ENST000003259421,ENSG000001387590
ENST00000512884,ENSG000001387723
ENST00000503570,ENSG000001387723
ENST000002649081,ENSG000001387723
ENST00000502613,ENSG000001387569
ENST00000502871,ENSG000001387569
ENST00000512733,ENSG000001632914
ENST00000286794,ENSG00000156269
ENST00000358842,ENSG00000196475
ENST00000403729,ENSG000001632978
ENST00000680913,ENSG000001632978
ENST00000681710,ENSG000001632978
ENST00000681115,ENSG000001632978
ENST00000404191,ENSG000001632978
ENST000003466520,ENSG000001632978
ENST00000307333,ENSG000001632978
ENST00000504452,ENSG000001527846
ENST00000339711,ENSG000001527846
ENST00000415738,ENSG000001527846
ENST00000456523,ENSG000001386757
ENST000003124652,ENSG000001386757
ENST00000358105,ENSG000001978262
ENST00000508675,ENSG000001978262
ENST00000621014,ENSG000001978262
ENST00000282701,ENSG00000152785
ENST00000545647,ENSG000001386690
ENST00000264399,ENSG000001386690
ENST00000395578,ENSG000001386690
ENST00000628926,ENSG000001386690
ENST00000509081,ENSG000001386708
ENST00000264400,ENSG000001386708
ENST00000638048,ENSG000001386708
ENST000003359271,ENSG000001386708
ENST00000436139,ENSG000001386708
ENST00000613784,ENSG000001386708
ENST00000514050,ENSG000001386708
ENST000003138992,ENSG000001386689
ENST00000353341,ENSG000001386689
ENST00000352301,ENSG000001386689
ENST00000621267,ENSG000001527958
ENST00000614627,ENSG000001527958
ENST000002954700,ENSG000001527958
ENST00000507721,ENSG000001527958
ENST00000602300,ENSG000001527958
ENST00000630827,ENSG000001527958
ENST00000273920,ENSG000001452936
ENST00000509635,ENSG000001452936
ENST00000505846,ENSG000001452936
ENST00000610545,ENSG000001452936
ENST00000515780,ENSG00000249242
ENST00000449862,ENSG00000249242
ENST00000508701,ENSG00000249242
ENST00000319540,ENSG000001452842
ENST00000273908,ENSG000001452842
ENST00000395310,ENSG000001386747
ENST00000348405,ENSG000001386747
ENST00000513858,ENSG000001386747
ENST00000443462,ENSG000001386747
ENST00000509142,ENSG000001386747
ENST000003117851,ENSG000001386747
ENST00000448323,ENSG000001386747
ENST00000505472,ENSG000001386747
ENST00000500777,ENSG000001386747
ENST00000508502,ENSG000001386747
ENST00000355196,ENSG000001386747
ENST00000264405,ENSG000001386747
ENST00000505984,ENSG000001386747
ENST00000508479,ENSG000001386747
ENST000003022360,ENSG000001681523
ENST00000340417,ENSG000001893081
ENST00000442461,ENSG000001893081
ENST00000446851,ENSG000001893081
ENST00000510557,ENSG000001893081
ENST00000506560,ENSG000001893081
ENST00000505397,ENSG000001893081
ENST00000509093,ENSG00000138663
ENST00000264389,ENSG00000138663
ENST00000503682,ENSG00000138663
ENST00000511653,ENSG00000138663
ENST00000311507,ENSG000001452871
ENST00000411416,ENSG000001452871
ENST00000509973,ENSG000001452871
ENST00000505406,ENSG000001452871
ENST00000426923,ENSG000001452871
ENST00000647002,ENSG000001730855
ENST00000311469,ENSG000001730855
ENST00000311461,ENSG000001730855
ENST000003114120,ENSG000001730836
ENST00000405413,ENSG000001730836
ENST00000681769,ENSG000001730836
ENST00000512196,ENSG000001730836
ENST00000513463,ENSG000001730836
ENST00000295488,ENSG000001633121
ENST00000510985,ENSG000001633121
ENST00000507019,ENSG000001633191
ENST00000507349,ENSG000001633191
ENST00000295491,ENSG000001633191
ENST000003219452,ENSG000001633224
ENST00000506553,ENSG000001633224
ENST00000515303,ENSG000001633224
ENST00000611707,ENSG000001386781
ENST00000395226,ENSG000001386781
ENST00000264409,ENSG000001386781
ENST00000295886,ENSG000001636230
ENST00000515820,ENSG000001636230
ENST00000295887,ENSG00000163624
ENST00000295888,ENSG000001636256
ENST00000395184,ENSG000001386398
ENST00000503995,ENSG000001386398
ENST00000395183,ENSG000001386398
ENST00000264343,ENSG000001386398
ENST00000641010,ENSG000001093394
ENST00000641324,ENSG000001093394
ENST00000641102,ENSG000001093394
ENST00000638225,ENSG000001093394
ENST00000641462,ENSG000001093394
ENST00000641208,ENSG000001093394
ENST00000641903,ENSG000001093394
ENST00000641803,ENSG000001093394
ENST00000641983,ENSG000001093394
ENST00000641066,ENSG000001093394
ENST00000449047,ENSG000001093394
ENST00000641051,ENSG000001093394
ENST00000641952,ENSG000001093394
ENST00000641341,ENSG000001093394
ENST00000638313,ENSG000001093394
ENST00000641052,ENSG000001093394
ENST00000395169,ENSG000001093394
ENST00000641718,ENSG000001093394
ENST00000641902,ENSG000001093394
ENST00000641553,ENSG000001093394
ENST00000641287,ENSG000001093394
ENST00000641943,ENSG000001093394
ENST00000641767,ENSG000001093394
ENST00000641657,ENSG000001093394
ENST00000639242,ENSG000001093394
ENST00000642015,ENSG000001093394
ENST00000641050,ENSG000001093394
ENST00000641493,ENSG000001093394
